,name,review_count,rating,price,cat1,zip_code,nyc,borough,cluster,is_affluent
8795,Natural Blend Juice Bar & Bakery,136,4.5,2,cafes,11233,True,Brooklyn,5,1
8796,Basil,230,3.5,3,kosher,11213,True,Brooklyn,39,1
8797,Cocoa Grinder,102,3.5,2,breakfast_brunch,11216,True,Brooklyn,39,1
8798,Brooklyn Pizza Crew,133,3.5,2,pizza,11216,True,Brooklyn,39,1
8799,The Owl Music Parlor,19,4.5,2,bars,11225,True,Brooklyn,61,1
8801,Manhattanville Coffee,89,3.5,2,coffee,11216,True,Brooklyn,39,1
8802,Gombo's Heimishe Bakery,38,4.0,1,bakeries,11213,True,Brooklyn,39,1
8804,Red Brick Cafe,18,4.0,1,caribbean,11225,True,Brooklyn,61,1
8805,Pine Tree,61,4.0,2,grocery,11238,True,Brooklyn,66,1
8806,Scoops & Plates Eatery,35,4.0,1,icecream,11225,True,Brooklyn,61,1
8807,Soldier's Restaurant,53,3.5,1,caribbean,11226,True,Brooklyn,61,1
8808,Sushi Tatsu III,142,3.0,2,sushi,11225,True,Brooklyn,61,1
8809,Veggies Natural Juice Bar and Cafe,28,4.0,2,juicebars,11225,True,Brooklyn,61,1
8810,Hammond's Bakery & Jerk Center,16,4.0,1,bakeries,11225,True,Brooklyn,61,1
8813,Mama Louisa's Hero Shop,63,3.5,1,grocery,11203,True,Brooklyn,36,0
8814,ALENbi,57,3.5,4,mideastern,11225,True,Brooklyn,61,1
8815,Mike's Pizza,71,3.5,1,italian,11226,True,Brooklyn,61,1
8816,Prospect Pizza,53,3.5,1,pizza,11225,True,Brooklyn,61,1
8817,95 South Soul Food,135,3.0,2,sportsbars,11238,True,Brooklyn,66,1
8818,Branch Ofc.,32,4.0,2,bars,11225,True,Brooklyn,61,1
8819,Vee's Restaurant,63,3.0,1,caribbean,11225,True,Brooklyn,61,1
8820,Boeuf & Bun,104,3.5,2,burgers,11213,True,Brooklyn,39,1
8822,Masago Bistro,121,3.0,1,japanese,11216,True,Brooklyn,39,1
8823,Billy's Pizza Pasta,65,3.0,2,pizza,11225,True,Brooklyn,61,1
8824,Golden Chopstick,69,3.5,1,chinese,11238,True,Brooklyn,66,1
8827,MCG Grand Cafe,13,4.5,2,caribbean,11225,True,Brooklyn,61,1
8828,E&S Wholesome Foods Of Brooklyn,10,5.0,1,grocery,11225,True,Brooklyn,61,1
8829,Annie 88 Express,27,3.5,1,chinese,11225,True,Brooklyn,61,1
8830,Soul Of The Sea,24,4.0,2,fishnchips,11203,True,Brooklyn,36,0
8831,The Norm,57,3.5,2,newamerican,11238,True,Brooklyn,66,1
8832,Venus Restaurant,25,4.0,2,newamerican,11226,True,Brooklyn,61,1
8833,Parkside Creamery,58,3.0,1,icecream,11225,True,Brooklyn,61,1
8834,Sushi Spot,34,3.5,2,sushi,11225,True,Brooklyn,61,1
8835,Wing Hing Chinese Restaurant,13,4.0,1,chinese,11225,True,Brooklyn,61,1
8836,Cinnamon Girl,68,3.0,2,bakeries,11225,True,Brooklyn,61,1
8838,AKWAABA RESTAURANT,13,4.5,2,african,11226,True,Brooklyn,61,1
8839,Chocolatte,60,3.5,2,coffee,11213,True,Brooklyn,39,1
8840,La Baguette Shop,13,4.0,1,bakeries,11225,True,Brooklyn,61,1
8843,Veggie's Natural Juice Bar,14,3.5,1,vegetarian,11225,True,Brooklyn,61,1
8844,Bamboo Express,31,4.0,2,chinese,11226,True,Brooklyn,61,1
8845,Bed Stuy Fish Fry,86,2.5,2,fishnchips,11225,True,Brooklyn,61,1
8846,Halal West Indian and American Cuisine,13,4.5,1,indpak,11230,True,Brooklyn,19,1
8847,Subway Restaurants,7,4.5,1,sandwiches,11225,True,Brooklyn,61,1
8849,The Market Place,20,4.0,2,grocery,11225,True,Brooklyn,61,1
8850,La Estrella Del Castillo,31,3.0,1,latin,11225,True,Brooklyn,61,1
8851,Fisherman's Cove,21,4.0,1,newamerican,11226,True,Brooklyn,61,1
8852,Karibbean Green,19,4.0,1,caribbean,11216,True,Brooklyn,39,1
8853,Hai Sun Chinese Restaurant,40,3.5,1,chinese,11225,True,Brooklyn,61,1
8854,Starbucks,47,3.0,2,coffee,11238,True,Brooklyn,66,1
8855,Pikliz Café and Lounge,34,3.0,2,haitian,11225,True,Brooklyn,61,1
8856,Bay Leaf,84,2.5,2,indpak,11225,True,Brooklyn,61,1
8857,New York Halal & Company,28,3.5,1,halal,11226,True,Brooklyn,61,1
8858,Lenny's Pizza,18,3.0,1,pizza,11225,True,Brooklyn,61,1
8859,Crème & Cocoa Creamery,17,3.0,2,cafes,11225,True,Brooklyn,61,1
8860,Coffee Land,17,3.5,2,coffee,11225,True,Brooklyn,61,1
8861,Ke Lai Le,107,2.5,2,japanese,11238,True,Brooklyn,66,1
8863,Burger UrWay,66,2.5,1,burgers,11238,True,Brooklyn,66,1
8864,Popeyes Louisiana Kitchen,14,3.5,1,hotdogs,11225,True,Brooklyn,61,1
8865,Union Street Pub,16,4.0,1,beerbar,11225,True,Brooklyn,61,1
8866,Dunkin',16,3.5,1,coffee,11225,True,Brooklyn,61,1
8867,Prime Avenue,30,3.0,2,salad,11213,True,Brooklyn,39,1
8870,Brooklyn Bites,21,2.5,1,newamerican,11225,True,Brooklyn,61,1
8871,Energy Fuel Healthy Grill,25,3.5,1,breakfast_brunch,11213,True,Brooklyn,39,1
8872,Your Sweet Expressions,17,3.5,2,candy,11213,True,Brooklyn,39,1
8875,Taste of China,7,3.5,1,chinese,11225,True,Brooklyn,61,1
8877,Golden Krust Caribbean Restaurant,19,3.0,1,bakeries,11225,True,Brooklyn,61,1
8878,Raindrop Cake,36,2.0,3,bakeries,11225,True,Brooklyn,61,1
8879,Baguette Express 2,5,5.0,1,hotdogs,11213,True,Brooklyn,39,1
8881,New Peking Restaurant,22,3.0,1,chinese,11225,True,Brooklyn,61,1
8884,Noribar,21,3.0,1,sushi,11213,True,Brooklyn,39,1
8885,Cocks Restaurant,11,3.5,2,caribbean,11216,True,Brooklyn,39,1
8886,Happy Wok Chinese Restaurant,16,3.5,1,chinese,11238,True,Brooklyn,66,1
8887,Empire Grill,28,2.5,2,kosher,11213,True,Brooklyn,39,1
8888,New Garden,7,3.0,1,newamerican,11225,True,Brooklyn,61,1
8889,Joy & Snook,13,3.5,1,caribbean,11216,True,Brooklyn,39,1
8891,Kings Wok Restaurant,8,4.0,1,chinese,11216,True,Brooklyn,39,1
8892,Ess & Bentch,14,3.5,2,hotdog,11213,True,Brooklyn,39,1
8893,Immaculee Bakery II,12,3.5,1,bakeries,11225,True,Brooklyn,61,1
8894,Bluestone At Lakeside,26,3.0,2,venues,11225,True,Brooklyn,61,1
8895,Domino's Pizza,44,1.5,1,chicken_wings,11225,True,Brooklyn,61,1
8896,Burger King,13,2.5,1,hotdogs,11225,True,Brooklyn,61,1
8897,Mendy's Deli,27,3.0,2,kosher,11213,True,Brooklyn,39,1
8898,Kingston Bake Shop,9,3.5,1,bakeries,11225,True,Brooklyn,61,1
8899,Gotham 2 Deli & Grill,9,3.5,1,delis,11226,True,Brooklyn,61,1
8902,Kingston Pizza Kosher,21,2.5,1,pizza,11225,True,Brooklyn,61,1
8903,Empire Kosher Supermarket,7,3.5,2,grocery,11225,True,Brooklyn,61,1
8906,Wendy's,40,2.0,1,hotdogs,11225,True,Brooklyn,61,1
8907,Dunkin',25,2.0,1,donuts,11225,True,Brooklyn,61,1
8908,Papa John's Pizza,33,2.0,1,pizza,11225,True,Brooklyn,61,1
8910,Burger Boy,7,2.5,1,tradamerican,11225,True,Brooklyn,61,1
8911,Popeyes Louisiana Kitchen,10,3.5,1,hotdogs,11203,True,Brooklyn,36,0
8912,Jenny's Coffee Shop,18,3.0,1,spanish,11213,True,Brooklyn,39,1
8913,McDonald's,16,2.5,1,burgers,11226,True,Brooklyn,61,1
8915,Kingston Pizza,30,2.5,1,pizza,11213,True,Brooklyn,39,1
8918,Jing Lung Chinese Restaurant,11,2.5,1,chinese,11225,True,Brooklyn,61,1
8921,Burger Urway,43,2.0,1,burgers,11203,True,Brooklyn,36,0
8922,Golden Krust Caribbean Restaurant,4,3.0,1,bakeries,11231,True,Brooklyn,75,1
8923,Sauce N Cheese,8,3.5,2,pizza,11203,True,Brooklyn,36,0
8924,Calabria,32,4.0,2,pizza,11213,True,Brooklyn,39,1
8926,Dunkin',13,3.0,1,donuts,11203,True,Brooklyn,36,0
8932,Dunkin',9,3.0,1,coffee,11226,True,Brooklyn,61,1
8934,Meline Food Center,2,3.5,1,grocery,11225,True,Brooklyn,61,1
8936,Q Tavern,4,4.0,1,bars,11216,True,Brooklyn,39,1
8937,Golden Krust Caribbean Restaurant,16,2.0,1,bakeries,11225,True,Brooklyn,61,1
8938,Lemon Grass Jamaican Cuisine,7,3.0,2,caribbean,11225,True,Brooklyn,61,1
8940,Crown Fried Chicken,6,2.5,1,chicken_wings,11225,True,Brooklyn,61,1
8942,Checkers,11,2.0,1,burgers,11225,True,Brooklyn,61,1
8945,Popeyes Louisiana Kitchen,13,2.5,1,hotdogs,11225,True,Brooklyn,61,1
8946,McDonald's,20,2.0,1,hotdogs,11226,True,Brooklyn,61,1
8947,Lincoln Place Deli Corporation,4,4.0,1,delis,11238,True,Brooklyn,66,1
8949,Holesome Bagels,9,2.5,1,bagels,11213,True,Brooklyn,39,1
8951,Happy Life Fast Food,2,2.5,1,chinese,11225,True,Brooklyn,61,1
8952,Wing Lee Chinese Restaurant,3,3.0,1,chinese,11225,True,Brooklyn,61,1
8953,Marab Deli & Grocery,6,3.0,1,grocery,11203,True,Brooklyn,36,0
8955,Café,5,3.5,2,cafes,11238,True,Brooklyn,66,1
8957,Good Taste Chinese Restaurant,7,3.0,1,chinese,11213,True,Brooklyn,39,1
8959,China City,3,3.5,2,chinese,11226,True,Brooklyn,61,1
8964,Subway Restaurants,6,2.5,1,sandwiches,11203,True,Brooklyn,36,0
8965,New Golden Restaurant,3,3.5,1,chinese,11225,True,Brooklyn,61,1
8966,Papa John's Pizza,3,2.5,1,pizza,11225,True,Brooklyn,61,1
8968,Yellow Magnolia Canteen,8,2.0,2,cafes,11225,True,Brooklyn,61,1
8972,Island Eatery,2,3.5,2,caribbean,11226,True,Brooklyn,61,1
8979,King Wok,3,1.5,1,chinese,11225,True,Brooklyn,61,1
8991,New Peking Restaurant,1,2.0,1,tradamerican,11225,True,Brooklyn,61,1
8995,Parkside Deli Grocery,1,5.0,1,delis,11226,True,Brooklyn,61,1
8996,Gordan's Bakery and Jerk Chicken,1,1.0,2,caribbean,11225,True,Brooklyn,61,1
8997,Zaim Coffee Shop,1,5.0,1,coffee,11213,True,Brooklyn,39,1
8999,Dunkin',1,1.0,1,coffee,11225,True,Brooklyn,61,1
9000,La Morada Restaurant,166,4.5,2,mexican,10454,True,Bronx,18,0
9001,Mexicocina,168,4.0,2,mexican,10455,True,Bronx,18,0
9002,Ceetay,315,4.0,2,sushi,10454,True,Bronx,18,0
9003,Charlie's Bar & Kitchen,326,4.0,2,cocktailbars,10454,True,Bronx,18,0
9004,Mottley Kitchen,89,4.5,2,cafes,10454,True,Bronx,18,0
9005,Beatstro,269,4.0,2,tradamerican,10454,True,Bronx,18,0
9006,Santiago's Beer Garden,175,4.5,2,dominican,10035,True,Manhattan,3,1
9007,Pio Pio 4,186,3.5,2,latin,10454,True,Bronx,18,0
9008,Los Nisperos,47,4.5,2,peruvian,10455,True,Bronx,18,0
9009,Lechonera La Piraña,28,4.5,1,foodstands,10455,True,Bronx,18,0
9010,Milk Burger,102,4.0,2,burgers,10454,True,Bronx,18,0
9011,Seis Vecinos Restaurant,92,3.5,2,latin,10455,True,Bronx,18,0
9012,Love Cafe,156,4.5,1,coffee,10029,True,Manhattan,3,1
9013,City Tamale,52,4.5,1,mexican,10474,True,Bronx,74,0
9014,The Boogie Down Grind Café,47,4.5,1,coffee,10474,True,Bronx,74,0
9015,Monte's Brick Oven,139,4.0,2,italian,10454,True,Bronx,18,0
9016,Lechonera La Isla,74,4.5,1,latin,10035,True,Manhattan,3,1
9017,Mott Haven Bar and Grill,217,3.5,2,bars,10454,True,Bronx,18,0
9018,Pitusa Bakery,35,4.0,1,bakeries,10455,True,Bronx,18,0
9019,The Original Venice Restaurant,59,3.5,2,italian,10455,True,Bronx,18,0
9020,Gun Hill Tavern,70,4.0,2,tradamerican,10451,True,Bronx,18,0
9021,Don Pancho's,119,3.5,2,steak,10454,True,Bronx,18,0
9022,El Porton,27,4.0,2,mexican,10455,True,Bronx,18,0
9023,Valencia Bakery,40,4.0,2,bakeries,10454,True,Bronx,18,0
9024,Bronx Tavern,48,4.0,2,pubs,10454,True,Bronx,18,0
9025,The Lit. Bar,26,4.5,2,bookstores,10454,True,Bronx,18,0
9026,Santa Clarita,19,4.5,1,mexican,10454,True,Bronx,18,0
9027,Angies Cafe & Pizza,36,4.0,1,pizza,10451,True,Bronx,18,0
9028,Freshly Made,20,4.5,1,juicebars,10451,True,Bronx,18,0
9029,Golden Pizza,23,4.5,1,pizza,10454,True,Bronx,18,0
9030,Double Dutch Espresso,50,4.0,2,coffee,10454,True,Bronx,18,0
9031,Perry's Coffee Shop,29,4.0,1,delis,10455,True,Bronx,18,0
9033,Picanteria El Botecito Corporation,16,4.5,2,newamerican,10454,True,Bronx,18,0
9034,El Jalapenos,15,4.0,1,mexican,10455,True,Bronx,18,0
9035,Julia's Coffee Shop,20,4.0,1,juicebars,10451,True,Bronx,18,0
9036,149 Steam Fish,13,4.0,2,seafood,10455,True,Bronx,18,0
9038,Noches Mexicanas,19,4.0,2,mexican,10455,True,Bronx,18,0
9039,Jimbos Hamburger Palace,23,4.0,1,burgers,10454,True,Bronx,18,0
9040,Jalisco Tacos,17,4.0,1,mexican,10454,True,Bronx,18,0
9041,Capri Cakes,27,3.5,1,bakeries,10451,True,Bronx,18,0
9043,Delicioso Restaurant,16,4.0,1,mexican,10455,True,Bronx,18,0
9044,Jay Fish Market,5,5.0,1,seafood,10455,True,Bronx,18,0
9046,Margarita's Restaurant,11,4.0,1,puertorican,10455,True,Bronx,18,0
9047,Taqueria El Barrio,41,3.5,1,mexican,10035,True,Manhattan,3,1
9049,La Charrita,5,4.5,1,mexican,10454,True,Bronx,18,0
9050,Mario's Pizza II,21,3.5,2,pizza,10459,True,Bronx,74,0
9051,Eat Better Today Deli & Grill,13,4.0,1,juicebars,10454,True,Bronx,18,0
9052,Taco Veloz,10,4.5,2,seafood,10454,True,Bronx,18,0
9053,The Point Cafe and Bascom Catering,8,4.5,1,cafes,10474,True,Bronx,74,0
9054,Popeyes Louisiana Kitchen,8,4.0,1,hotdogs,10455,True,Bronx,18,0
9055,Madison Cafe,41,2.5,1,cocktailbars,10455,True,Bronx,18,0
9056,Master Grill,18,3.5,2,mexican,10454,True,Bronx,18,0
9057,Bagel Tree,39,3.5,1,bagels,10035,True,Manhattan,3,1
9059,Valencia Bakery,22,3.5,2,bakeries,10474,True,Bronx,74,0
9060,Applebee's Grill + Bar,136,2.5,2,sportsbars,10035,True,Manhattan,3,1
9061,National Bakery Nr Corporation,5,5.0,1,bakeries,10459,True,Bronx,74,0
9062,The Best Italian Pizza,8,4.0,1,italian,10455,True,Bronx,18,0
9063,The Soul Snacks Cookie Company,7,4.5,2,bakeries,10454,True,Bronx,18,0
9065,El Nuevo Delicioso,9,3.5,2,spanish,10455,True,Bronx,18,0
9067,Jimbo's Hamburger Palace,19,3.5,1,burgers,10459,True,Bronx,74,0
9068,Ruinas de copan,3,4.5,1,coffee,10455,True,Bronx,18,0
9070,Randall Restaurant,18,3.5,1,latin,10474,True,Bronx,74,0
9071,El Valle Restaurant,38,2.5,1,dominican,10459,True,Bronx,74,0
9072,Foo-Hing Chinese Kitchen,4,4.5,1,chinese,10454,True,Bronx,18,0
9073,Nightingale Food Enterprises,11,4.5,1,bakeries,10035,True,Manhattan,3,1
9074,Express Brook,7,3.5,1,diners,10454,True,Bronx,18,0
9076,La Isla Restaurant,4,4.5,1,latin,10455,True,Bronx,18,0
9077,Tulcimex,15,3.5,1,latin,10459,True,Bronx,74,0
9078,Pizza Hut,38,1.5,1,pizza,10455,True,Bronx,18,0
9079,St Ann's Cafe,10,3.0,2,dominican,10454,True,Bronx,18,0
9081,Balimaya,4,5.0,1,african,10451,True,Bronx,18,0
9082,Janeydi Bakery Corp,3,4.5,1,bakeries,10451,True,Bronx,18,0
9084,Maurice Pastries,4,5.0,2,bakeries,10454,True,Bronx,18,0
9087,Hero Factory,9,3.0,2,italian,10455,True,Bronx,18,0
9089,149 Grill,9,3.0,1,hotdogs,10455,True,Bronx,18,0
9091,La Nueva Giralda Bakery,3,5.0,2,bakeries,10459,True,Bronx,74,0
9092,Margheritas Pizza,20,2.5,1,pizza,10459,True,Bronx,74,0
9093,Habibi Gyro Halal Cart,4,4.5,1,streetvendors,10459,True,Bronx,74,0
9094,Walnut Bus Stop,19,2.5,1,breakfast_brunch,10454,True,Bronx,18,0
9095,Texas Chicken & Burgers,8,4.0,1,chicken_wings,10459,True,Bronx,74,0
9096,McDonald's,17,2.5,1,hotdogs,10454,True,Bronx,18,0
9098,St Ann's Fish Market,3,4.5,2,seafood,10454,True,Bronx,18,0
9100,El Valle Restaurant,48,1.5,2,spanish,10455,True,Bronx,18,0
9101,Valencia Bakery,2,5.0,2,bakeries,10454,True,Bronx,18,0
9104,Tropical Grill,11,3.5,2,spanish,10035,True,Manhattan,3,1
9105,Onis Restaurant,23,2.0,2,comfortfood,10454,True,Bronx,18,0
9106,Wing Wah Restaurant,15,3.5,1,chinese,10035,True,Manhattan,3,1
9108,Luke's Pizzeria,13,3.0,1,pizza,10459,True,Bronx,74,0
9111,Dunkin',16,2.5,1,coffee,10454,True,Bronx,18,0
9112,Dunkin',11,2.5,1,donuts,10455,True,Bronx,18,0
9114,Kennedy Fried Chicken,5,3.5,1,chicken_wings,10454,True,Bronx,18,0
9116,Cinnabon/ Auntie Anne's,8,2.5,1,desserts,10455,True,Bronx,18,0
9118,Vegan Food and Drink Festival,8,3.5,2,festivals,10035,True,Manhattan,3,1
9119,Ray's Pizza Restaurant,8,3.0,2,pizza,10454,True,Bronx,18,0
9121,No 1 Wok,10,2.5,1,chinese,10454,True,Bronx,18,0
9124,Gio's Pizza & Restaurant,20,2.0,1,pizza,10454,True,Bronx,18,0
9125,Caridad Express,11,2.5,2,latin,10462,True,Bronx,58,0
9126,Dunkin',12,2.5,1,donuts,10454,True,Bronx,18,0
9128,Delfini Restaurant,12,2.5,1,newamerican,10474,True,Bronx,74,0
9130,New Red Star Chinese Kitchen,4,3.5,1,chinese,10455,True,Bronx,18,0
9131,Texas Chicken & Burgers,3,3.5,1,chicken_wings,10455,True,Bronx,18,0
9133,Wendy's,7,2.5,1,hotdogs,10455,True,Bronx,18,0
9134,Burger King,16,1.5,1,hotdogs,10455,True,Bronx,18,0
9135,Zaros Bread Basket,2,4.5,1,bakeries,10454,True,Bronx,18,0
9136,Made in PuertoRico Bar & Lounge,38,2.0,2,latin,10454,True,Bronx,18,0
9137,Wish 37,9,2.5,2,newamerican,10454,True,Bronx,18,0
9139,Papa John's Pizza,16,1.5,1,pizza,10455,True,Bronx,18,0
9142,Dunkin',3,3.5,1,coffee,10454,True,Bronx,18,0
9143,Allen Restaurant,4,3.5,2,mexican,10474,True,Bronx,74,0
9150,Camaguey Restaurant,3,3.5,1,restaurants,10454,True,Bronx,18,0
9151,KFC,9,2.0,1,hotdogs,10455,True,Bronx,18,0
9152,Dunkin',6,3.0,1,coffee,10459,True,Bronx,74,0
9153,Burger King,5,2.5,1,burgers,10459,True,Bronx,74,0
9154,Tropical Grill Restaurant,4,3.5,1,spanish,10454,True,Bronx,18,0
9156,Dunkin',1,5.0,1,donuts,10474,True,Bronx,74,0
9157,Flamboyan Restaurant,1,5.0,1,restaurants,10459,True,Bronx,74,0
9158,Subway Restaurants,3,2.5,1,sandwiches,10455,True,Bronx,18,0
9164,Americo Petroleum,2,4.5,1,servicestations,10474,True,Bronx,74,0
9166,China House,3,2.5,1,chinese,10454,True,Bronx,18,0
9167,Two Sha S,4,3.0,2,bars,10454,True,Bronx,18,0
9168,Oasis Coffee Shop,1,5.0,1,coffee,10474,True,Bronx,74,0
9170,Il Forno Bakery,1,5.0,1,bakeries,10474,True,Bronx,74,0
9172,National Bakery 4,1,5.0,1,bakeries,10459,True,Bronx,74,0
9173,Checkers,12,2.0,1,burgers,10459,True,Bronx,74,0
9174,McDonald's,9,1.0,1,hotdogs,10451,True,Bronx,18,0
9176,Thomas Kitchen,2,4.0,1,restaurants,10454,True,Bronx,18,0
9179,Texas Chicken & Burgers,3,2.5,1,burgers,10454,True,Bronx,18,0
9180,Pandora Bakery,4,3.0,1,donuts,10451,True,Bronx,18,0
9181,McDonald's,19,1.0,1,hotdogs,10474,True,Bronx,74,0
9182,Food Bo Garden Chinese Rest,4,2.5,1,chinese,10459,True,Bronx,74,0
9188,Dunkin',3,2.5,1,coffee,10451,True,Bronx,18,0
9191,Domino's Pizza,19,1.0,1,pizza,10459,True,Bronx,74,0
9192,Xin Ya Chinese Restaurant,5,2.5,1,chinese,10474,True,Bronx,74,0
9196,A1 Food Distributor,2,3.0,1,foodstands,10474,True,Bronx,74,0
9198,Caridad Restaurant,15,2.0,2,latin,10029,True,Manhattan,3,1
9199,Kennedy Fried Chicken,1,2.0,1,restaurants,10455,True,Bronx,18,0
9200,Starbucks,15,1.5,2,coffee,10035,True,Manhattan,3,1
9201,Mister Softee of the Bronx,1,3.0,1,icecream,10455,True,Bronx,18,0
9202,Dunkin',11,1.5,1,coffee,10459,True,Bronx,74,0
9210,Mamacita's Restaurant,4,3.0,2,spanish,10459,True,Bronx,74,0
9216,King Fried Chicken,1,3.0,1,chicken_wings,10454,True,Bronx,18,0
9224,La Giralda Bakery,1,3.0,1,bakeries,10459,True,Bronx,74,0
9231,Xiang Dragon,2,3.0,1,restaurants,10035,True,Manhattan,3,1
9236,McDonald's,3,1.5,1,coffee,10474,True,Bronx,74,0
9240,San Marcus Mexican Food,1,2.0,1,mexican,10459,True,Bronx,74,0
9249,Subway Restaurants,2,1.0,1,sandwiches,10459,True,Bronx,74,0
9255,Popeyes Louisiana Kitchen,1,1.0,1,chicken_wings,10455,True,Bronx,18,0
9258,Hagar Deli and Discount,1,1.0,1,delis,10454,True,Bronx,18,0
9262,Pleasant Pastries,1,1.0,1,bakeries,10029,True,Manhattan,3,1
9263,Piz-zetta,280,4.5,1,italian,11201,True,Brooklyn,22,1
9264,Two 8 Two Bar & Burger,638,4.0,2,burgers,11201,True,Brooklyn,22,1
9265,Rocco's Tacos & Tequila Bar,1311,3.5,2,bars,11201,True,Brooklyn,22,1
9266,Yaso Tangbao,753,3.5,2,shanghainese,11201,True,Brooklyn,22,1
9267,The Gumbo Bros,331,4.5,2,cajun,11201,True,Brooklyn,22,1
9269,Colonie,570,4.0,3,breakfast_brunch,11201,True,Brooklyn,22,1
9270,Chez Moi,368,4.0,2,french,11201,True,Brooklyn,22,1
9271,Queen Italian Restaurant,312,4.0,3,italian,11201,True,Brooklyn,22,1
9272,Noodle Pudding,562,4.0,2,italian,11201,True,Brooklyn,22,1
9273,Lillo Cucina Italiana,126,5.0,2,cafes,11201,True,Brooklyn,22,1
9274,Damascus Bread & Pastry Shop,246,4.5,1,bakeries,11201,True,Brooklyn,22,1
9275,Hibino,398,4.0,2,japanese,11201,True,Brooklyn,22,1
9276,Iron Chef House,398,4.0,2,sushi,11201,True,Brooklyn,22,1
9277,LuAnne's Wild Ginger All-Asian Vegan,349,4.0,2,asianfusion,11201,True,Brooklyn,22,1
9278,Kogane Ramen,329,4.0,2,ramen,11201,True,Brooklyn,22,1
9279,Alamo Drafthouse Cinema Downtown Brooklyn,674,3.5,2,movietheaters,11201,True,Brooklyn,22,1
9280,Bijan's,563,4.0,2,newamerican,11211,True,Brooklyn,33,1
9281,Rucola,491,4.0,2,italian,11217,True,Brooklyn,66,1
9282,Circa Brewing,307,4.0,2,pizza,11201,True,Brooklyn,22,1
9283,Brooklyn Farmacy & Soda Fountain,684,4.0,2,icecream,11231,True,Brooklyn,75,1
9284,Blossom Ice Cream,212,4.5,1,coffee,11201,True,Brooklyn,22,1
9285,Henry's End,351,4.0,3,newamerican,11201,True,Brooklyn,22,1
9286,The Dead Rabbit,1562,4.0,2,cocktailbars,10004,True,Manhattan,48,1
9287,Doner Kebab NYC,170,4.5,2,mediterranean,11201,True,Brooklyn,22,1
9288,Table 87 - Brooklyn Heights,267,4.0,2,pizza,11201,True,Brooklyn,22,1
9289,French Louie,372,4.0,2,french,11201,True,Brooklyn,22,1
9290,Panzerotti Bites,117,5.0,2,italian,11231,True,Brooklyn,75,1
9291,Mile End Delicatessen Brooklyn,768,3.5,2,delis,11217,True,Brooklyn,66,1
9292,Govinda's Vegetarian,170,4.5,1,vegetarian,11217,True,Brooklyn,66,1
9293,Luke's Lobster FiDi,1151,4.5,2,seafood,10004,True,Manhattan,48,1
9294,Moo Burger,453,4.0,2,burgers,11201,True,Brooklyn,22,1
9295,Bacchus Bistro & Wine Bar,469,4.0,2,french,11217,True,Brooklyn,66,1
9296,Simple NYC - Downtown Brooklyn,83,5.0,2,poke,11201,True,Brooklyn,22,1
9297,Lemongrass Grill,452,3.5,2,thai,11201,True,Brooklyn,22,1
9298,Verde On Smith,519,4.0,2,italian,11201,True,Brooklyn,22,1
9299,Absolute Coffee,173,4.5,2,coffee,11201,True,Brooklyn,22,1
9300,Smith St Bagels,368,4.0,1,bagels,11201,True,Brooklyn,22,1
9301,Jack the Horse Tavern,386,4.0,3,newamerican,11201,True,Brooklyn,22,1
9302,Uglyduckling,470,4.0,2,tradamerican,11201,True,Brooklyn,22,1
9303,Bar Tabac,586,3.5,2,french,11201,True,Brooklyn,22,1
9304,Lantern,457,3.5,2,thai,11201,True,Brooklyn,22,1
9305,Darna Falafel,218,4.0,1,falafel,11201,True,Brooklyn,22,1
9306,Bien Cuit,385,4.0,2,bakeries,11201,True,Brooklyn,22,1
9307,Dellarocco's,258,4.0,2,pizza,11201,True,Brooklyn,22,1
9308,La Vara,356,4.0,3,spanish,11201,True,Brooklyn,22,1
9309,Clark's Restaurant,405,3.5,2,diners,11201,True,Brooklyn,22,1
9310,61 Local,317,4.0,2,venues,11201,True,Brooklyn,22,1
9311,Van Leeuwen Ice Cream,312,4.0,2,icecream,11201,True,Brooklyn,22,1
9312,Gersi,247,4.5,2,italian,11231,True,Brooklyn,75,1
9313,Atrium Dumbo,664,3.5,2,newamerican,11201,True,Brooklyn,22,1
9314,Sushi Gallery,133,4.5,2,sushi,11201,True,Brooklyn,22,1
9315,Westville Dumbo,277,4.0,2,newamerican,11201,True,Brooklyn,22,1
9316,Almondine Bakery,358,4.0,2,bakeries,11201,True,Brooklyn,22,1
9317,Shake Shack,344,4.0,2,tradamerican,11201,True,Brooklyn,22,1
9318,Adrienne's Pizzabar,1641,4.0,2,pizza,10004,True,Manhattan,48,1
9319,The Wei,227,4.0,2,chinese,11201,True,Brooklyn,22,1
9320,Pinto Restaurant,209,4.0,2,thai,11201,True,Brooklyn,22,1
9321,Heights Falafel,231,4.0,1,mideastern,11201,True,Brooklyn,22,1
9322,Mazzola Bakery,195,4.5,1,bakeries,11231,True,Brooklyn,75,1
9323,La Cigogne ,350,4.0,2,french,11231,True,Brooklyn,75,1
9324,Betty Bakery,254,4.0,2,bakeries,11217,True,Brooklyn,66,1
9325,Fragole Ristorante,333,4.0,2,italian,11231,True,Brooklyn,75,1
9326,Luzzo's BK,179,4.0,2,pizza,11201,True,Brooklyn,22,1
9327,Fishmarket Restaurant,546,4.5,2,seafood,10038,True,Manhattan,48,1
9328,SUGARCANE raw bar grill,572,4.0,3,sushi,11201,True,Brooklyn,22,1
